,Residential,Garden,Settlement,BP_BF,year_of_building,length_of_building,new_ins_period,NumberOfWindows_0,NumberOfWindows_1,NumberOfWindows_10,NumberOfWindows_2,NumberOfWindows_3,NumberOfWindows_4,NumberOfWindows_5,NumberOfWindows_6,NumberOfWindows_7,NumberOfWindows_8,NumberOfWindows_9,Building_Type_1,Building_Type_2,Building_Type_3,Building_Type_4
268,0,1.0,1,1,53.0,64,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
269,0,1.0,1,1,2.0,134,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
270,0,1.0,1,1,54.0,52,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
271,1,1.0,1,1,42.0,104,448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
272,1,1.0,1,1,45.0,104,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
273,0,1.0,1,1,93.0,34,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
274,1,1.0,1,1,5.0,66,502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
275,0,1.0,1,1,34.0,149,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
276,0,1.0,1,1,36.0,134,997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
277,1,1.0,1,1,54.0,103,751,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
278,1,1.0,1,1,116.0,42,502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
279,1,1.0,1,1,116.0,34,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
280,0,1.0,1,1,82.0,44,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
281,0,0.0,0,0,36.0,80,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,0,0.0,0,0,32.0,57,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,0,0.0,0,0,36.0,57,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
284,0,0.0,0,0,54.0,73,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,0,1.0,1,1,52.0,27,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
286,0,1.0,1,1,64.0,62,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
287,0,0.0,0,0,55.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,0,1.0,1,1,58.0,60,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
289,0,1.0,1,1,38.0,118,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
290,0,0.0,0,0,52.0,107,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
291,0,0.0,0,0,53.0,107,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,0,0.0,0,0,36.0,167,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,0,1.0,1,1,43.0,90,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
294,0,0.0,0,1,34.0,169,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
295,0,0.0,0,0,55.0,193,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296,0,0.0,0,0,54.0,130,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,0,0.0,0,0,52.0,82,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
298,0,0.0,0,0,35.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,0,1.0,1,1,34.0,183,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
300,0,0.0,0,1,33.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,0,0.0,0,0,24.0,129,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
302,0,0.0,0,0,25.0,129,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303,0,1.0,1,1,53.0,116,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
304,0,1.0,1,1,53.0,44,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
305,0,1.0,1,1,56.0,44,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
306,0,1.0,1,1,33.0,118,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
307,1,0.0,0,0,33.0,72,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,1,0.0,0,0,34.0,72,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,0,1.0,1,1,22.0,194,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
310,0,0.0,0,0,25.0,8,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,0,0.0,0,0,27.0,8,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,0,1.0,1,1,56.0,42,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
313,0,1.0,1,1,52.0,67,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
314,1,0.0,0,1,55.0,31,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,1,0.0,0,1,54.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,0,0.0,0,1,36.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,0,0.0,0,1,55.0,44,468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
318,0,0.0,0,0,26.0,124,797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,0,1.0,1,1,42.0,121,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
320,0,1.0,1,1,38.0,52,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
321,0,0.0,0,0,33.0,170,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,1,0.0,0,1,55.0,65,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
323,0,1.0,1,1,65.0,76,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
324,1,0.0,0,1,54.0,37,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
325,0,1.0,1,1,56.0,94,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
326,0,1.0,1,1,116.0,77,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
327,0,0.0,0,0,33.0,137,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,0,1.0,1,1,54.0,122,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
329,0,0.0,0,0,34.0,110,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,0,0.0,0,1,36.0,35,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
331,1,0.0,0,1,52.0,82,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,0,0.0,0,0,32.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,0,0.0,0,1,32.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334,0,1.0,1,1,10.0,117,315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
335,0,0.0,0,0,33.0,118,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336,0,0.0,0,0,52.0,79,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
337,0,1.0,1,1,72.0,131,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
338,0,1.0,1,1,76.0,131,997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
339,0,1.0,1,1,102.0,163,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
340,0,1.0,1,1,103.0,163,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
341,1,0.0,0,1,55.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,0,1.0,1,1,66.0,106,997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
343,0,0.0,0,0,33.0,68,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,0,0.0,0,1,33.0,152,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,0,0.0,0,0,34.0,32,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
346,0,0.0,0,0,24.0,15,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,0,1.0,1,1,31.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
348,1,0.0,0,1,33.0,33,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,1,0.0,0,1,33.0,69,594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350,1,0.0,0,1,32.0,51,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
351,0,1.0,1,1,60.0,89,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
352,1,0.0,0,1,54.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
353,0,0.0,0,1,52.0,30,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354,1,1.0,1,1,47.0,132,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
355,1,1.0,1,1,48.0,132,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
356,1,1.0,1,1,54.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357,1,1.0,1,1,55.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
358,0,0.0,0,1,34.0,48,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,0,1.0,1,1,52.0,88,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
360,0,0.0,0,1,54.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
361,0,1.0,1,1,44.0,91,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
362,0,1.0,1,1,53.0,225,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
363,0,1.0,1,1,55.0,225,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
364,0,1.0,1,1,56.0,225,997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
365,1,0.0,0,1,32.0,70,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366,1,1.0,1,1,52.0,45,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
367,0,0.0,0,1,52.0,87,748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,0,0.0,0,1,36.0,110,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
369,0,0.0,0,1,52.0,135,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
370,0,0.0,0,1,53.0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,1,0.0,0,1,36.0,63,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
372,0,0.0,0,1,25.0,118,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373,1,1.0,1,1,22.0,93,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
374,1,1.0,1,1,114.0,63,161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
375,1,1.0,1,1,9.0,91,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
376,1,1.0,1,1,10.0,91,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
377,1,1.0,1,1,11.0,91,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
378,1,1.0,1,1,43.0,80,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
379,1,1.0,1,1,59.0,80,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
380,1,1.0,1,1,54.0,73,117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
381,0,1.0,1,1,114.0,36,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
382,0,1.0,1,1,116.0,36,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
383,1,1.0,1,1,80.0,85,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
384,1,1.0,1,1,47.0,162,1000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
385,0,1.0,1,1,54.0,181,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
386,1,1.0,1,1,46.0,205,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
387,0,1.0,1,1,41.0,118,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
388,1,1.0,1,1,43.0,178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
389,1,1.0,1,1,61.0,122,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
390,1,1.0,1,1,62.0,122,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
391,1,1.0,1,1,63.0,122,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
392,0,1.0,1,1,4.0,99,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
393,1,1.0,1,1,92.0,87,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
394,1,1.0,1,1,116.0,44,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
395,1,1.0,1,1,48.0,244,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
396,1,1.0,1,1,50.0,244,915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
397,1,1.0,1,1,38.0,223,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
398,0,1.0,1,1,93.0,39,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
399,0,1.0,1,1,96.0,39,997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
400,1,1.0,1,1,7.0,227,495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
401,0,1.0,1,1,112.0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
402,0,1.0,1,1,113.0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
403,0,1.0,1,1,114.0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
404,0,1.0,1,1,72.0,33,915,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
405,0,1.0,1,1,74.0,33,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
406,0,1.0,1,1,34.0,101,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
407,0,0.0,0,0,54.0,50,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,0,1.0,1,1,62.0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
409,0,1.0,1,1,115.0,43,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
410,1,1.0,1,1,114.0,56,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
411,1,1.0,1,1,19.0,56,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
412,1,1.0,1,1,112.0,72,480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
413,1,1.0,1,1,59.0,111,780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
414,0,1.0,1,1,70.0,111,997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
415,0,0.0,0,1,56.0,54,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
416,0,1.0,1,1,62.0,30,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
417,0,1.0,1,1,2.0,97,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
418,0,1.0,1,1,20.0,28,747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
419,0,0.0,0,1,33.0,80,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
420,0,1.0,1,1,116.0,170,997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
421,1,0.0,0,0,33.0,214,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,0,1.0,1,1,38.0,77,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
423,1,0.0,0,0,52.0,84,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
424,1,0.0,0,0,54.0,84,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
425,1,0.0,0,0,32.0,146,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
426,1,0.0,0,0,45.0,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
427,1,0.0,0,0,33.0,79,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428,0,0.0,0,0,42.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
429,0,0.0,0,0,45.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
430,1,0.0,0,0,44.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
431,0,0.0,0,0,53.0,52,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
432,1,0.0,0,0,33.0,74,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
433,1,0.0,0,0,35.0,74,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
434,0,1.0,1,1,43.0,145,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
435,1,1.0,1,1,58.0,86,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
436,1,0.0,0,0,43.0,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
437,1,0.0,0,0,32.0,67,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
438,1,0.0,0,0,34.0,67,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
439,1,1.0,1,1,95.0,57,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
440,0,1.0,1,1,66.0,70,997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
441,1,0.0,0,0,42.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,1,0.0,0,0,45.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
443,1,1.0,1,1,85.0,122,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
444,1,1.0,1,1,53.0,75,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
445,1,1.0,1,1,56.0,75,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
446,0,1.0,1,1,66.0,63,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
447,0,0.0,0,1,43.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,0,1.0,1,1,45.0,61,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
449,0,1.0,1,1,65.0,40,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450,0,1.0,1,1,66.0,40,997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
451,0,0.0,0,1,33.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
452,0,0.0,0,1,34.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
453,1,0.0,0,1,32.0,135,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,0,1.0,1,1,32.0,67,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
455,0,0.0,0,0,53.0,65,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
456,0,0.0,0,1,53.0,36,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
457,0,0.0,0,1,54.0,36,915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,1,0.0,0,0,54.0,31,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
459,1,0.0,0,0,32.0,41,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460,0,0.0,0,1,52.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
461,0,0.0,0,1,53.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462,1,0.0,0,0,32.0,66,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463,1,0.0,0,0,33.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,1,0.0,0,0,34.0,60,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465,1,0.0,0,0,36.0,60,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466,1,0.0,0,0,32.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467,1,0.0,0,1,28.0,53,494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468,0,0.0,0,1,53.0,34,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
469,1,1.0,1,1,42.0,153,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
470,1,0.0,0,1,56.0,27,243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
471,0,0.0,0,1,52.0,185,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
472,1,0.0,0,0,24.0,95,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
473,1,0.0,0,0,26.0,95,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
474,1,0.0,0,0,33.0,82,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,0,0.0,0,1,25.0,64,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
476,0,1.0,1,1,53.0,92,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
477,0,0.0,0,0,52.0,77,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
478,0,0.0,0,0,54.0,40,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
479,1,1.0,1,1,82.0,73,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
480,1,1.0,1,1,61.0,74,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
481,1,0.0,0,1,24.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
482,0,1.0,1,1,42.0,69,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
483,0,0.0,0,0,32.0,42,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484,0,0.0,0,0,36.0,42,997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
485,1,0.0,0,0,43.0,55,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
486,0,1.0,1,1,85.0,81,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
487,0,1.0,1,1,113.0,43,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
488,0,1.0,1,1,116.0,43,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
489,0,0.0,0,1,32.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,0,0.0,0,1,34.0,56,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491,1,0.0,0,1,24.0,2,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
492,1,0.0,0,1,35.0,60,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
493,0,1.0,1,1,39.0,129,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
494,0,0.0,0,1,32.0,172,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
495,0,1.0,1,1,44.0,69,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
496,0,1.0,1,1,45.0,52,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
497,0,1.0,1,1,54.0,42,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
498,0,1.0,1,1,55.0,42,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
499,0,1.0,1,1,82.0,109,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
500,0,1.0,1,1,41.0,69,997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
501,0,1.0,1,1,45.0,72,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
502,0,1.0,1,1,93.0,40,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
503,1,1.0,1,1,24.0,63,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
504,1,1.0,1,1,24.0,89,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
505,0,1.0,1,1,114.0,44,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
506,0,1.0,1,1,44.0,209,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
507,0,1.0,1,1,45.0,209,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
508,1,1.0,1,1,41.0,177,751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
509,0,1.0,1,1,44.0,146,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
510,0,1.0,1,1,35.0,213,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
511,0,0.0,0,0,53.0,106,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
512,0,0.0,0,0,35.0,35,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
513,0,0.0,0,0,32.0,86,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,0,0.0,0,0,33.0,86,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515,0,0.0,0,0,34.0,86,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,0,1.0,1,1,41.0,147,997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
517,0,1.0,1,1,55.0,91,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
518,0,1.0,1,1,43.0,127,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
519,0,0.0,0,0,27.0,46,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520,0,0.0,0,0,32.0,30,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
521,1,0.0,0,0,26.0,88,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,0,0.0,0,0,32.0,116,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,0,1.0,1,1,26.0,118,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
524,0,1.0,1,1,27.0,118,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
525,0,0.0,0,0,35.0,62,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
526,0,0.0,0,0,32.0,104,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
527,0,0.0,0,1,26.0,114,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
528,0,1.0,1,1,13.0,68,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
529,0,1.0,1,1,29.0,60,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
530,0,1.0,1,1,30.0,60,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
531,0,0.0,0,1,36.0,135,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
532,0,0.0,0,1,25.0,150,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,0,1.0,1,1,23.0,61,832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
534,0,1.0,1,1,9.0,138,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
535,1,1.0,1,1,42.0,106,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
536,1,0.0,0,0,36.0,139,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
537,0,0.0,0,0,52.0,160,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538,0,1.0,1,1,34.0,172,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
539,0,0.0,0,1,24.0,58,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
